PG.SUBMITTED_DATE-15||'08:39:53.45',PG.WHOLESALE_ROW_CODE_ID||',50.00,68.00,93.00,120.90',SUBMITTED_DATE,ITEM,LOCATION,CURREYCODE,TOTALQTY,ENAMES
24-MAY-2108:39:53.45,#DEIEG2,50.00,68.00,93.00,120.90,08-JUN-21,106114019,"MCO",4,,,,"",,"#DEIEG2B7",1001,USD,93.00,,80,UK10:20|UK12:13|UK14:6|UK16:5|UK18:3|UK4:3|UK6:10|UK8:20
25-JAN-2208:39:53.45,#V3-7ED,50.00,68.00,93.00,120.90,09-FEB-22,106194761,"MCO",4,,,,"",,"#V3-7EDB7",3001,GBP,93.00,,150,UK10:29|UK12:26|UK14:15|UK16:9|UK18:6|UK4:18|UK6:19|UK8:28
25-JAN-2208:39:53.45,#V3-7EE,50.00,68.00,93.00,120.90,09-FEB-22,106194764,"MCO",4,,,,"",,"#V3-7EEB7",3001,GBP,93.00,,150,UK16:11|UK18:20|UK20:29|UK22:30|UK24:21|UK26:18|UK28:12|UK30:9
08-JUN-2208:39:53.45,#Z8CME6,50.00,68.00,93.00,120.90,23-JUN-22,107248372,"MCO",4,,,,"",,"#Z8CME6B7",1001,USD,93.00,,100,W28L32:15|W30L32:20|W32L32:30|W34L32:20|W36L32:15
20-JUN-2108:39:53.45,#6YR5WH,50.00,68.00,93.00,120.90,05-JUL-21,107383496,"MCO",4,,,,"",,"#6YR5WHB7",1001,USD,93.00,,24,ONSZ:24
16-JUN-2108:39:53.45,#0KRO8Q,50.00,68.00,93.00,120.90,01-JUL-21,107389034,"MCO",4,,,,"",,"#0KRO8QB7",1001,USD,93.00,,540,L:123|M:208|S:142|XL:10|XS:57
08-JUN-2208:39:53.45,#MNCM7X,50.00,68.00,93.00,120.90,23-JUN-22,107543626,"MCO",4,,,,"",,"#MNCM7XB7",1001,USD,93.00,,50,W28L32:8|W30L32:10|W32L32:14|W34L32:10|W36L32:8
07-FEB-2208:39:53.45,#EX88D7,50.00,68.00,93.00,120.90,22-FEB-22,108028370,"MCO",4,,,,"",,"#EX88D7B7",1001,USD,93.00,,80,W24L32:4|W25L32:17|W26L32:24|W28L32:19|W30L32:13|W32L32:3
07-FEB-2208:39:53.45,#FQTRBG,50.00,68.00,93.00,120.90,22-FEB-22,108028370,"MCO",4,,,,"",,"#FQTRBGB7",1001,USD,93.00,,300,W24L30:3|W24L32:3|W24L34:3|W25L30:9|W25L32:8|W25L34:8|W26L30:26|W26L32:25|W26L34:25|W28L30:31|W28L32:31|W28L34:31|W30L30:19|W30L32:19|W30L34:19|W32L30:11|W32L32:11|W32L34:11|W34L30:1|W34L32:2|W34L34:2|W36L32:1|W36L34:1
03-FEB-2208:39:53.45,#BM8894,50.00,68.00,93.00,120.90,18-FEB-22,108048494,"MCO",4,,,,"",,"#BM8894B7",1001,EUR,93.00,,6560,W24L32:138|W25L32:649|W26L32:1121|W27L32:1244|W28L32:1094|W29L32:852|W30L32:590|W31L32:387|W32L32:242|W33L32:125|W34L32:85|W36L32:33
02-AUG-2108:39:53.45,#ADW104,50.00,68.00,93.00,120.90,17-AUG-21,108333344,"MCO",4,,,,"",,"#ADW104B7",3001,GBP,93.00,,250,UK10:52|UK12:40|UK14:22|UK16:20|UK18:19|UK4:17|UK6:26|UK8:54
14-JUL-2208:39:53.45,#SOWX89,50.00,68.00,93.00,120.90,29-JUL-22,108338571,"MCO",4,,,,"",,"#SOWX89B7",3001,USD,93.00,,45,UK10:9|UK12:7|UK14:5|UK16:5|UK18:4|UK4:2|UK6:4|UK8:9
23-JUN-2108:39:53.45,#BYR3I9,50.00,68.00,93.00,120.90,08-JUL-21,108733776,"MCO",4,,,,"",,"#BYR3I9B7",1001,GBP,93.00,,20,UK10:4|UK12:2|UK14:2|UK16:1|UK6:5|UK8:6
18-JUL-2208:39:53.45,#XC7QWM,50.00,68.00,93.00,120.90,02-AUG-22,108734329,"MCO",4,,,,"",,"#XC7QWMB7",3001,GBP,93.00,,100,32CHR:6|34CHR:8|36CHR:12|38CHR:18|40CHR:19|42CHR:18|44CHR:12|46CHR:7
18-JUL-2208:39:53.45,#UPYQW7,50.00,68.00,93.00,120.90,02-AUG-22,108734330,"MCO",4,,,,"",,"#UPYQW7B7",3001,GBP,93.00,,150,W26L30:6|W28L30:18|W28L32:6|W30L30:23|W30L32:11|W32L30:20|W32L32:15|W32L34:6|W34L32:12|W34L34:6|W36L32:14|W36L34:7|W38L34:6
18-JUL-2208:39:53.45,#VXEQWW,50.00,68.00,93.00,120.90,02-AUG-22,108734331,"MCO",4,,,,"",,"#VXEQWWB7",3001,GBP,93.00,,60,32CHR:3|34CHR:5|36CHR:9|38CHR:13|40CHR:12|42CHR:9|44CHR:5|46CHR:4
27-JAN-2208:39:53.45,#V3-7EF,50.00,68.00,93.00,120.90,11-FEB-22,108838705,"MCO",4,,,,"",,"#V3-7EFB7",3001,USD,93.00,,150,UK10:26|UK12:20|UK14:16|UK16:14|UK18:12|UK4:11|UK6:18|UK8:33
24-APR-2208:39:53.45,#2F629T,50.00,68.00,93.00,120.90,09-MAY-22,108838705,"MCO",4,,,,"",,"#2F629TB7",3001,USD,93.00,,105,UK10:18|UK12:15|UK14:10|UK16:9|UK18:7|UK4:9|UK6:14|UK8:23
