CLEARANCE_DISPLAY_ID,Item_Number
32263733,113154255
32264358,114633753
32264697,115120945
32265169,115986119
32265397,116459431
32336909,108360125
32336488,105073373
32337900,112658859
32337625,111038021
32339582,115253393
32339118,114903033
32338402,113558947
32335637,101193524
32339774,115448620
32340209,116031842
32335993,101343629
32341519,121518955
32338409,113593613
32340561,116733266
32336428,104680391
32336252,103258871
32337965,112898554
32337203,109433832
32338006,113109588
32337820,112023378
32338505,113763733
32070263,115256011
32070405,115445865
32070536,115834134
32071423,117698618
32071678,119989449
32067156,101068821
32067164,101097726
32067280,101214675
32067412,101288512
32067578,101345511
32067707,101503373
32067809,103431488
32067838,103868912
32067991,105339085
32067999,105399729
32068237,108323570
32068240,108338595
32068529,110127407
32068678,111038857
32068811,112023362
32068911,112873379
32068983,113138396
32068998,113160291
32069083,113435436
32069138,113462538
32069152,113473981
32069354,113763629
32069367,113858560
32069437,114008836
32069922,114939412
32069938,114956747
32069980,115007860
32070093,115075198
32070133,115099182
32070134,115099432
32070178,115154668
32070252,115230360
32070284,115273140
32070352,115394062
32338568,113978958
32336552,105513356
32341010,117689409
32340322,116168889
32336237,103188694
32337515,110718455
32339624,115284145
32340546,116708662
32336950,108543609
32340403,116398939
32338332,113521926
32340973,117675056
32336160,101926869
32335513,101007617
32337368,110019567
32337093,109170390
32338992,114684258
32341482,120590396
32340717,117314322
32335431,100288531
32338441,113633476
32338438,113630058
32338323,113517229
32337055,109013940
32338714,114189467
32341022,117697593
32338450,113658512
32339295,115025204
32339127,114909177
32337738,111563537
32339787,115453652
32338699,114175896
32339789,115453662
32335918,101325623
32337475,110498351
32339383,115081356
32336112,101368655
32338950,114645254
32337861,112488541
32338503,113753554
32336113,101368815
32337195,109410211
32340542,116706030
32341457,119733827
32338481,113714329
32335588,101162134
32338010,113110928
32339446,115120553
32036889,101331738
32037419,104936996
32037423,104937198
32037536,105534373
32037576,105848577
32037776,107334394
32038510,111253546
32038695,112508395
32038698,112528479
32038899,113213512
32040265,115210422
32040647,115922612
32131937,119303878
32131938,119333485
32130999,116068980
32128910,109299483
32131920,119208833
32130602,115420645
32130207,115023084
32131141,116449645
32129391,113178348
32128540,103662810
32128247,101297721
32132010,119920287
32130027,114780792
32130565,115395291
32130666,115470381
32128971,109652395
32128423,101370785
32128346,101342076
32128159,101246687
32131528,117628455
32128829,108323422
32130858,115964881
32130925,116007361
32131063,116369485
32129748,114088963
32129046,110288415
32128563,104018789
32130035,114843540
32129658,113778932
32129645,113734336
32130255,115054771
32130018,114763951
32130454,115210063
32129951,114651113
32128464,102513432
32130641,115452325
32130220,115026955
32130150,114960233
32131696,117768300
32130756,115758652
32128795,107673894
32131378,117345772
32130799,115887636
32130945,116030080
32130033,114843531
32130347,115096354
32130981,116059096
32130815,115919121
32132058,120608700
32130949,116034549
32131372,117343549
32128987,109819965
32131330,116968787
32131952,119408773
32131981,119524775
32131990,119593622
32131471,117488407
32129147,111058891
32131859,118873632
32128538,103662515
32130433,115179037
32128463,102498375
32131570,117681398
32130572,115395865
32131576,117685568
32129267,112498828
32129499,113467447
32131046,116218453
32131711,117785111
32130556,115391705
32129070,110463677
32130589,115414433
32129434,113393468
32131051,116313721
32129222,111903536
32128504,103198619
32128768,107273389
32128243,101294236
32131567,117680861
32128038,101035093
32129090,110768511
32129441,113434024
32128747,106878398
32128428,101371698
32132015,119953799
32129963,114674228
32132075,120863434
32128881,108960224
32129086,110693505
32130484,115258351
32129272,112583546
32129141,111042621
32128994,109871011
32128092,101160502
32128823,108248716
32130105,114923748
32130062,114888425
32128258,101301874
32129974,114677483
32130982,116059109
32131112,116416392
32128715,106424547
32131840,118781184
32128627,105064499
32129275,112603570
32130671,115493747
32128470,102670177
32128980,109711357
32130266,115064565
32131616,117727328
32130950,116034633
32131712,117785165
32130373,115119286
32129526,113486842
32131465,117429767
32129365,113133432
32129718,113989638
32131844,118810759
32132050,120559389
32129506,113473870
32128426,101371523
32130486,115269891
32128143,101234113
32131297,116838594
32131230,116708456
32131214,116703573
32129709,113983492
32128009,100802413
32129601,113558937
32129442,113434025
32131385,117347435
32131754,118153370
32128117,101202117
32129498,113467431
32132008,119903468
32128430,101372271
32131895,118985383
32130175,114980090
32130988,116061221
32129421,113333393
32129439,113433817
32129178,111304695
32128401,101362447
32131644,117747916
32131759,118368739
32131395,117354359
32131175,116490472
32128605,104923921
32129597,113552095
32132086,121329693
32130783,115878292
32128261,101303197
32128094,101164059
32128289,101319939
32128825,108283708
32129733,114009191
32131151,116455219
32130456,115210433
32129991,114695114
32131729,117815152
32129198,111548635
32128071,101115009
32130542,115388481
32128601,104875726
32130430,115178907
32131841,118781957
32128353,101342592
32130960,116044899
32129515,113480011
32131871,118895088
32130640,115451236
32129262,112473661
32129174,111253558
32129073,110523444
32129906,114599094
32128725,106523381
32129239,111998515
32130298,115075592
32130875,115973091
32131792,118674268
32129117,110950149
32131648,117750709
32132053,120590572
32130316,115083963
32128875,108929245
32128988,109834095
32130460,115210459
32131596,117700276
32128259,101302352
32129932,114629647
32128962,109558635
32128567,104193772
32128213,101278724
32037015,101356816
32037162,102514032
32037415,104934952
32038415,110889325
32039396,114120307
32040659,115937743
32040704,115959981
32041319,117575379
32052056,100896054
32052101,101267896
32052237,101347934
32052304,101360821
32052444,102669114
32052583,103868911
32052694,104937197
32052838,105682352
32052984,106758373
32052995,106784027
32053044,107223756
32053050,107353346
32053122,107896063
32053159,108258386
32053224,108693436
32053292,108978513
32053307,109018401
32053394,109378398
32053489,109652400
32053601,110175360
32054239,112789020
32054424,113109624
32054886,113480375
32055435,114009182
32055484,114068471
32055563,114159771
32055608,114164594
32055772,114214284
32055799,114215203
32055921,114266322
32056051,114599750
32113514,114300246
32112989,101196252
32113259,112683548
32114425,117761982
32113148,108933836
32114624,119363744
32113475,114173095
32114379,117704748
32113850,115283544
32113878,115451192
32113715,115023949
32114337,117607577
32113714,115023508
32112973,101019281
32114335,117606404
32114691,120590681
32112962,100774289
32113608,114870225
32113048,101353534
32114647,119655159
32113021,101288215
32113630,114904221
32114176,116708660
32113129,107543627
32113218,110997695
32114621,119328349
32114087,116078943
32113535,114610247
32113313,113435033
32113128,107389052
32114064,116057522
32113718,115024508
32114395,117734979
32114159,116554410
32113828,115210457
32113119,106698716
32113712,115023096
32113499,114235647
32114405,117745739
32114072,116066027
32114209,116785579
32113805,115133511
32114656,119896495
32114331,117606376
32114164,116648374
32114047,116039373
32114082,116068350
32113755,115055402
32113266,112854475
32114684,120508476
32114524,118743373
32113552,114649106
32114385,117714436
32113522,114403365
32113113,106114594
32113013,101267889
32113227,111304696
32113591,114778705
32114685,120517118
32113775,115073561
32113852,115313345
32114477,118655626
32113036,101327875
32113078,103308921
32113020,101286518
32114041,116026297
32114109,116369371
32114382,117706245
32113988,115948155
32114215,116883352
32113003,101244316
32114457,117908553
32114069,116064186
32114541,118798500
32114476,118651335
32113440,114078360
32114322,117603769
32114213,116843868
32113331,113452871
32113958,115894245
32113633,114910464
32112990,101197633
32113255,112589232
32113358,113530804
32114295,117410870
32114248,117318830
32113115,106338826
32114583,118949065
32113070,102159274
32114147,116462833
32113821,115184145
32113332,113452934
32113670,114956746
32113453,114160462
32113713,115023097
32113419,113899997
32114163,116555162
32113613,114880363
32113853,115380346
32113814,115163373
32113848,115279458
32113483,114191269
32335144,118758341
32335201,118907075
32330223,103289165
32333004,114921602
32334220,116363441
32334413,116704353
32335074,118672363
32331053,109169714
32331296,110029079
32332431,114009266
32333168,115034483
32334963,117748155
32329875,101327029
32330930,108603440
32332855,114696168
32333309,115117732
32335403,123173425
32332752,114608781
32334802,117633559
32334927,117730280
32329790,101296199
32330962,108774474
32331373,110333698
32332131,113492984
32332166,113516084
32333912,115940669
32334432,116710977
32334766,117603425
32334899,117706715
32329651,101231234
32330341,104133687
32335096,118697980
32329462,101034285
32330302,103868953
32331020,109013386
32331527,111039618
32335037,117883835
32330813,107588443
32331506,111033988
32340161,115998440
32340685,117054927
32337413,110155635
32341004,117687722
32340471,116490413
32337487,110569578
32340699,117248361
32339495,115156602
32338251,113482043
32336870,108054193
32337780,111898385
32339268,115010375
32338108,113319341
32341378,119161817
32337282,109614376
32336118,101369538
32341064,117729758
32335676,101216520
32341345,118898915
32341560,123438506
32338587,114003410
32336290,103418390
32337247,109506146
32339303,115037236
32340663,116933382
32338182,113448055
32337807,111953759
32336825,107538786
32340172,116006402
32337596,110997725
32339158,114934619
32341016,117691119
32338540,113909878
32341533,122668152
32337751,111623459
32339070,114870743
32341253,118708545
32335720,101238525
32335688,101220628
32340233,116047257
32337887,112603378
32338362,113534243
32340674,116968795
32337420,110198442
32338489,113718353
32335627,101188571
32337962,112893389
32336675,106285339
32338709,114180218
32339156,114933344
32338826,114263376
32214929,101309085
32216888,115075192
32218474,118681465
32215253,104955526
32216649,114881946
32217183,115396439
32217689,116313844
32216567,114683680
32218022,117055127
32215315,105669529
32217966,116769605
32216782,115010458
32217146,115389387
32215295,105401743
32218014,116968785
32217815,116462829
32216797,115019024
32217807,116458634
32214688,100960031
32215002,101344944
32217869,116608356
32215329,106094738
32218060,117344527
32217938,116733832
32218167,117580703
32217710,116375622
32217392,115844521
32215143,103173789
32217424,115884779
32214777,101173855
32218720,119970122
32216282,113868456
32217302,115493752
32216735,114960727
32217722,116384341
32216042,113304522
32216260,113763636
32217124,115379202
32218193,117596039
32215151,103289148
32217389,115843445
32215618,109868660
32218271,117686378
32216573,114688933
32217918,116731061
32216607,114783828
32215425,108023385
32216833,115040494
32216267,113778458
32215224,104368962
32218609,119083368
32216837,115042209
32215148,103248360
32216330,113998768
32218465,118674010
32218152,117430380
32216096,113447661
32216529,114633919
32218765,120678362
32218238,117634536
32216137,113475461
32214805,101205654
32216090,113446547
32217030,115179534
32215204,103928580
32215144,103173857
32218453,118656532
32217173,115394756
32215531,109169503
32216588,114758954
32216767,114993382
32217819,116488372
32216831,115040476
32217485,115939445
32215887,112428370
32218800,121426031
32218015,116968804
32215732,110929455
32214763,101165721
32215423,107918387
32218687,119593357
32215102,102033696
32218117,117368411
32215552,109314123
32217831,116518416
32215389,107148640
32217548,115981476
32214773,101170815
32217698,116369749
32217026,115164420
32214746,101145731
32216275,113858547
32217367,115723780
32216098,113449294
32217318,115573563
32218565,118881454
32217270,115453577
32214778,101173880
32215162,103374753
32217706,116374963
32215740,110951543
32218641,119303884
32218700,119903449
32216253,113734313
32216907,115081315
32214973,101330987
32216095,113447644
32215563,109379876
32216197,113543967
32217788,116449632
32218251,117666110
32215835,111624233
32216818,115029326
32217131,115381202
32217223,115435008
32215075,101366825
32214959,101324737
32216553,114674444
32215506,108933807
32218795,121373445
32218451,118656286
32215097,101768553
32217811,116460711
32218259,117674341
32217409,115876586
32217532,115974272
32216334,114009328
32215580,109503563
32217630,116059122
32216898,115079473
32214802,101203589
32215435,108213353
32218314,117724883
32218706,119904518
32217172,115394020
32215785,111058892
32217339,115614892
32216144,113480379
32216048,113349134
32215220,104243364
32215027,101352616
32215544,109264114
32217224,115435024
32217798,116450075
32216941,115099490
32214837,101238927
32216278,113859380
32215256,104974803
32217094,115271545
32216489,114378425
32216706,114934958
32216658,114888390
32215274,105123788
32217226,115436127
32215206,103948663
32216342,114048572
32214858,101259909
32216255,113744208
32217332,115600190
32218812,122094215
32215252,104955525
32216516,114613409
32216019,113160727
32216476,114299641
32215872,111988502
32216018,113160067
32215085,101371521
32216541,114654201
32218266,117682997
32216365,114164158
32215458,108409142
32214892,101285303
32217373,115758645
32217735,116394429
32218088,117358475
32218179,117584235
32217715,116381952
32218050,117266218
32216741,114961977
32217011,115156007
32216715,114939616
32218390,117767097
32217441,115894793
32216463,114262134
32217129,115381155
32218328,117735719
32216319,113978967
32217757,116415300
32218235,117634254
32216053,113393450
32218285,117693507
32216170,113515376
32217612,116046542
32218219,117628469
32215953,112873384
32217993,116843721
32215824,111548588
32218158,117573863
32216422,114210434
32217115,115280149
32215854,111903440
32217225,115436010
32217642,116066235
32215248,104934599
32217190,115414166
32218514,118757275
32218008,116933371
32217082,115255357
32214814,101212393
32216209,113553112
32214854,101256772
32217230,115436326
32215821,111528571
32216410,114193927
32218068,117346806
32215217,104174407
32218170,117581859
32214772,101170455
32217013,115156841
32217867,116593406
32215560,109348655
32216164,113500888
32217762,116416425
32218504,118741550
32216548,114673831
32216227,113638584
32218203,117607575
32216212,113559137
32216899,115079488
32215270,105063402
32216647,114881207
32216143,113480026
32216773,114995960
32214938,101311055
32217486,115941280
32218794,121369004
32216280,113863528
32216477,114300230
32217997,116846126
32218662,119486983
32216049,113349549
32218439,118578354
32215362,106518369
32214662,100768201
32217429,115886385
32216078,113445269
32216246,113714346
32218717,119970092
32215600,109708995
32218261,117674405
32264526,114937210
32263461,111263365
32263283,110570496
32262867,108930414
32261677,101246685
32264042,113634361
32262408,105234424
32264344,114631353
32264342,114628410
32261356,100473714
32264089,113778385
32265517,116779086
32265336,116402705
32261740,101278154
32265574,117347774
32264845,115274125
32262905,109078375
32262730,108053849
32265130,115964339
32261710,101262183
32264409,114765633
32264029,113628364
32264395,114688955
32261440,101039114
32262352,104875705
32262513,105734270
32264521,114936886
32265304,116248646
32262648,107278358
32264337,114609939
32265365,116416399
32262768,108359777
32264362,114644203
32264286,114303518
32265714,117788767
32265721,117815920
32264085,113763595
32265452,116700909
32265785,118846253
32265658,117638733
32265269,116067984
32263455,111243567
32262532,105978362
32264611,115024799
32263484,111503484
32265027,115618681
32265083,115878827
32264699,115128758
32261913,101318578
32264487,114911489
32264813,115268349
32262704,107918580
32265459,116705451
32262474,105604652
32261585,101210780
32264601,115019695
32265018,115601678
32263561,111988536
32263352,110949770
32264944,115438084
32263151,109793367
32265223,116040483
32265387,116446920
32263076,109504971
32261391,100920938
32263492,111574261
32261909,101317338
32265131,115965768
32262437,105364606
32261963,101334337
32264535,114939080
32263450,111178463
32263808,113435886
32261580,101209286
32265740,118669427
32265046,115738348
32265231,116047244
32265496,116744922
32261986,101345282
32261823,101293755
32261573,101204693
32264667,115083643
32263908,113496027
32265809,119175440
32265297,116183814
32264560,114962001
32264083,113734335
32264594,115009037
32265256,116059158
32264300,114303630
32263055,109493442
32265755,118726163
32261443,101049481
32263522,111853406
32263188,109973362
32261829,101295048
32263608,112658724
32262250,103963800
32262299,104598667
32263832,113445770
32262610,106628366
32265198,116008401
32263185,109973350
32265092,115888145
32264598,115019019
32263265,110528639
32264967,115453320
32263529,111898375
32264844,115273999
32261351,100322168
32265347,116415287
32261382,100891139
32264108,113939559
32263737,113155818
32261615,101217897
32264355,114632542
32263003,109336114
32263878,113483630
32262308,104609721
32265420,116550694
32265811,119209416
32261430,101025361
32261499,101155470
32262054,101372157
32261800,101291631
32265515,116770136
32261486,101139355
32261609,101216486
32261504,101160243
32263237,110216894
32262016,101354255
32265162,115981514
32264251,114214510
32264413,114765639
32265511,116769803
32265201,116020994
32262973,109283589
32265796,118879267
32265066,115858453
32261956,101332331
32263100,109534930
32261804,101291678
32261483,101135231
32264316,114473440
32261681,101247807
32261960,101332717
32263846,113450391
32263961,113530329
32265497,116744968
32263869,113478699
32265781,118846242
32262111,102548362
32261412,100958264
32263311,110778792
32264711,115135603
32262843,108734334
32263664,113053419
32262624,107028676
32263208,110123632
32262970,109266609
32265718,117814101
32262984,109299535
32264615,115042226
32265395,116459025
32265196,116006553
32265709,117767672
32262886,108968590
32263111,109543412
32262721,108050938
32263503,111653462
32262307,104609444
32264419,114779182
32265444,116603464
32262065,101794967
32262684,107658446
32265349,116415292
32265137,115967282
32264876,115390533
32261457,101077333
32262522,105737829
32263045,109444084
32263647,112898684
32261596,101214929
32262313,104645417
32262327,104685150
32265057,115828526
32261699,101255079
32264943,115438076
32263442,111178382
32263611,112679012
32264955,115445762
32264554,114958975
32265774,118784613
32264197,114162622
32262186,103395863
32265113,115936944
32264696,115120942
32265097,115894822
32264807,115263517
32263833,113445776
32263345,110949743
32263247,110324102
32265413,116518788
32265172,115988448
32263676,113104740
32262679,107538786
32263013,109348639
32264457,114888401
32262964,109266446
32261475,101120424
32265193,116006375
32265412,116499333
32263631,112868906
32262887,108968911
32261900,101313869
32261890,101309567
32264933,115436316
32264410,114765634
32261927,101326351
32262270,104173524
32263884,113486820
32261732,101275045
32265834,122835703
32265308,116293352
32264498,114920169
32264209,114171518
32263940,113503331
32264821,115269124
32261551,101184101
32263993,113552080
32262526,105739601
32262947,109208355
32265133,115965777
32264022,113618609
32263903,113494285
32265234,116047257
32262927,109170779
32265489,116733790
32261848,101298489
32262233,103764103
32265369,116416427
32263983,113550076
32263219,110154047
32263614,112714272
32263612,112708579
32263074,109504710
32265485,116731889
32264202,114168660
32264301,114303890
32264892,115392496
32265052,115774141
32262915,109159277
32264475,114902313
32262449,105445990
32265629,117429310
32262424,105329248
32261369,100802423
32265313,116328947
32261528,101176434
32262826,108615851
32263541,111898396
32263102,109534934
32263886,113486841
32263098,109534750
32265186,116001843
32261533,101176708
32264452,114881959
32264496,114920159
32262506,105698566
32262454,105535041
32263507,111748823
32264525,114936892
32261673,101244919
32265833,122835702
32262338,104748864
32262807,108563549
32262150,103176506
32265370,116416429
32261396,100930034
32262273,104174389
32265171,115988438
32264010,113559277
32263485,111533980
32262369,104936579
32264417,114768345
32262971,109266610
32263412,111039621
32264263,114239065
32263779,113304888
32262286,104415080
32262422,105329231
32263104,109534940
32265406,116463268
32265048,115763706
32265638,117583974
32265132,115965775
32264677,115106273
32264665,115082877
32263397,111038022
32262107,102463595
32262524,105739023
32261496,101152016
32264713,115135750
32265722,117815921
32265675,117686823
32262431,105329688
32307263,115029333
32307813,117365658
32306703,109651865
32307017,114191269
32308226,120618680
32307977,117803466
32306976,114088961
32308025,118674019
32307670,116413838
32307332,115115757
32307554,115988437
32308164,119430089
32306654,107038757
32308030,118684626
32306966,113983458
32307272,115035900
32307375,115271947
32307997,118073485
32308118,118949073
32307916,117706245
32307620,116072439
32307435,115577611
32307583,116039697
32306990,114162371
32307087,114649595
32306986,114159652
32308145,119230214
32306713,109933812
32308024,118674017
32306852,113436406
32306927,113678811
32307654,116388764
32307633,116188670
32307496,115913657
32306815,113122156
32307317,115078632
32307201,114955610
32307806,117359532
32307940,117746131
32308237,121189885
32306743,110879457
32306677,108513529
32306701,109651465
32307765,117068429
32308066,118758842
32307098,114677446
32308163,119430088
32307406,115443809
32306961,113928789
32307512,115942004
32307574,116023428
32272519,119599505
32272146,103606914
32272418,115420694
32272415,115395420
32272506,118841508
32272050,101269233
32272054,101286357
32272278,111253474
32272382,115012218
32272171,104738348
32272540,121142654
32272304,113143928
32272112,101365515
32272372,114874226
32272390,115107004
32272179,105083406
32272189,105583589
32272361,114873621
32272028,101019248
32272026,100999589
32272454,116364234
32272260,110229447
32272296,112873974
32272366,114874160
32272414,115390659
32272224,108411500
32272326,113629298
32272524,119599512
32272072,101334333
32272294,112838351
32272251,109871722
32272456,116373332
32272486,117614597
32272102,101362338
32272331,113764510
32272258,110154768
32272135,103289834
32272227,108444978
32272520,119599506
34576913,129003035
34576920,129003036
34576921,129033831
34576926,129039141
34576927,129054519
34576934,129063776
34576935,129071286
34576940,129073784
34576941,129079110
34576946,129079300
34576947,129079301
34576952,129084093
34576953,129104760
34576958,129120125
34576959,129120065
34576966,129120069
34576967,129120801
34576978,129120108
34576979,129120873
34576982,129121648
34576983,129120476
34576996,129133950
34576997,129153691
34577006,129174117
34577007,129174533
34577008,129193842
34577009,129199750
34577010,129199902
34577011,129199906
34577016,129214731
34577017,129239007
34577018,129260637
34577019,129261896
34577034,129268774
34577035,129268771
34577044,129305030
34577045,129308712
34577050,129324088
34577226,113940246
34577227,113940247
34577234,113940248
34577235,115934953
34577244,117590520
34577245,117590512
34577248,119486072
34577249,121933361
34577254,122443586
34577255,122718620
34577270,123248371
34577271,123448546
34577286,123469184
34577287,123469171
34577296,123469172
34577297,125562482
34577308,125768927
34577309,125828726
34577310,126108541
34577311,126133527
34577314,126324331
34577315,126319186
34577320,126319187
34577321,126413522
34577328,126418565
34577329,126483742
34577344,126483743
34577345,126483747
34577354,126584183
34577355,126584178
34577368,126584167
34577369,126584170
34577372,126584185
34577373,126596340
34577400,126596320
34577401,126596338
34577412,126596325
34577413,126596327
34577414,126596307
34578283,126494058
34578288,126494056
34578289,126494052
34578292,126494062
34578293,126543528
34578296,126563582
34578297,126593699
34578300,126594092
34578301,126679370
34578306,126684298
34578307,126684379
34578312,126704348
34578313,126729539
34578316,126729672
34578317,126965257
34578318,126965252
34578319,126965253
34578320,126965256
34578321,126994544
34578324,127033603
34578325,127033606
34578330,127033855
34578331,127033858
34578336,127039129
34578337,127039130
34578342,127078607
34578343,127115390
34578348,127124352
34578349,127134220
34578354,127139835
34578355,127140248
34578360,127143531
34578361,127143528
34578366,127185417
34578367,127319086
34578372,127319453
34578373,127319494
34578378,127319496
34578379,127321385
34588645,130650162
34588656,130650169
34588657,130650164
34588676,130650173
34588677,130653810
34588692,130653827
34588693,130653832
34588702,130654191
34588703,130708856
34588708,130738744
34588709,130748736
34588722,130753724
34588723,130753725
34588728,130753726
34588729,130758727
34588736,130773720
34588737,130773721
34588740,130773717
34588741,130773818
34588746,130783733
34588747,130788815
34588764,130804640
34588765,130804644
34588770,130814105
34588771,130814098
34588784,130814099
34588785,130825755
34588790,130825821
34588791,130825782
34588804,130825792
34588805,130825826
34588810,130826540
34595789,122553971
34595800,121813720
34595801,122779044
34595802,123165150
34595803,123165108
34595812,123605328
34595813,123605326
34580038,127320675
34580039,127320802
34580042,127320807
34580043,127349851
34580048,127349876
34580049,127349868
34580054,127369424
34580055,127370142
34580056,127370139
34580057,127370067
34580066,127370071
34580067,127370645
34580070,127373602
34580071,127373604
34580072,127378664
34580073,127378671
34580076,127378667
34580077,127379821
34580084,127379938
34580085,127381175
34580088,127395589
34580089,127395579
34580094,127399045
34580095,127399053
34580096,127399876
34580097,127399863
34580104,127404007
34580105,127404050
34580106,127404044
34580107,127404048
34580108,127414178
34580109,127414168
34580110,127418655
34580111,127418648
34580116,127418652
34580117,127418647
34580124,127418656
34580125,127418653
34580128,127433719
34579835,127113831
34579840,127114307
34579841,127114308
34579846,127129375
34579847,127136318
34579882,127136356
34579883,127136316
34579930,127136357
34579931,127149074
34579986,127149062
34579987,127203672
34580004,127228735
34580005,127228737
34580028,127240451
34580029,127240411
34580030,127254258
34580031,127254223
34580044,127254257
34580045,127268774
34580074,127283613
34580075,127283606
34580092,127283619
34580093,127283594
34580138,127283632
34580139,127284403
34580142,127284393
34580143,127284405
34580154,127314647
34580155,127314645
34580158,127399543
34580159,126994607
34580174,127399523
34580175,127399531
34580180,127399537
34580181,127433971
34580190,127433969
34580191,127484981
34580196,127484992
34580197,127485013
34581528,130440433
34581529,130474095
34581530,130474088
34581531,130474089
34581538,130499920
34581539,130502004
34581546,130545677
34581547,130769248
34581548,130769250
34581549,130915118
34581556,131099021
34581557,131099199
34581558,131253873
34581559,131319187
34581580,131548932
34581581,132093865
34581598,132093866
34581599,132093886
34581618,132143411
34581619,132177018
34581630,132479312
34581631,125028438
34581632,125423573
34581633,125813523
34581642,126973602
34581643,127314559
34580280,130499544
34580281,130499087
34580304,130499808
34580305,130545253
34580320,130583983
34580321,130612516
34580342,130612512
34580343,130638901
34580356,130638925
34580357,130638964
34580372,130638990
34580373,130673896
34580384,130673889
34582013,128798803
34582020,128798810
34582021,128817052
34582024,128970179
34582025,130178724
34582028,130769244
34582029,115278877
34582034,115394855
34582035,115437328
34582042,115445635
34582043,115445636
34582048,116066987
34582049,117746183
34582050,117818227
34582051,118796145
34582058,119258637
34582059,119500389
34582066,120468399
34582067,120503141
34582074,120684489
34582075,121130251
34582076,121135819
34582077,120724082
34582080,121163619
34582081,122199623
34582084,122273483
34582085,122313488
34582090,122313482
34582091,122463787
34582098,122473350
34582099,122690380
34582106,122764977
34582107,122794037
34582114,122816190
34582115,122839542
34582122,122913398
34582123,122918860
34582130,122919265
34582131,122943611
34580770,127324528
34580771,127324537
34580772,127219431
34580773,127219441
34580778,127403550
34580779,127453750
34580780,127453714
34580781,127453720
34580782,127478857
34580783,127483761
34580790,127483798
34580791,127483709
34580792,127483738
34580793,127498221
34580800,127498230
34580801,127498341
34580806,127498280
34580807,127498264
34580812,127498228
34580813,127498347
34580820,127498345
34580821,127498360
34580828,127603619
34580829,128073616
34580836,128074793
34580837,128078893
34580844,128808543
34580845,128808558
34580860,128808550
34580861,128919835
34580866,128970019
34580867,129079613
34580874,130373724
34580875,131354407
34580882,132251186
34580883,101372192
34580886,115970187
34580887,119653806
34580892,119313851
34582728,132439517
34582729,132458068
34582734,132458070
34582735,132496442
34582738,132440587
34582739,132505100
34582744,132510960
34582745,132519470
34582750,132530215
34582751,132542770
34582756,132542781
34582757,132542767
34582762,132606408
34582763,132666101
34582768,132666104
34582769,132671764
34582774,101181103
34582775,101277864
34582782,101326023
34582783,108513380
34582792,115115597
34582793,115878946
34582806,116061032
34582807,116451382
34581445,126990786
34581454,126990778
34581455,127134941
34581456,127140573
34581457,127145127
34581464,127145121
34581465,127248963
34581468,127248960
34581469,127248958
34581474,127288182
34581475,127288185
34581480,127349117
34581481,127349251
34581488,127349249
34581489,127363547
34582321,126491754
34582328,126553623
34582329,126553622
34582342,126553610
34582343,123494011
34582352,126639470
34582353,126803666
34582364,126803657
34582365,126803692
34582372,126908679
34582373,126989267
34582378,126989270
34582379,126989268
34582384,126994210
34582385,126998549
34582390,127000702
34582391,127000469
34582396,127038624
34582397,127038583
34582402,127038607
34582403,127038600
34582408,127059043
34582409,127059044
34582412,127059027
34582413,127059045
34582418,127073571
34582419,127073572
34582424,127088664
34582425,127193612
34582430,127213967
34582431,127213969
34582434,127214163
34582435,127320804
34582444,127320797
34582445,127321160
34582450,127321166
34582451,127321165
34582458,127349849
34582459,127349828
34584543,130520795
34584546,130520815
34584547,130634188
34584550,131088783
34584551,131505230
34584554,132383333
34584555,101071219
34584558,101083169
34584559,101083164
34584562,101083311
34584563,101131591
34584566,108513401
34584567,113703362
34584570,114613383
34584571,115102637
34584574,115183432
34584575,115493982
34584580,116698481
34584581,116769631
34584586,117354382
34584587,117407563
34584592,117407538
34584593,117794693
34584598,117790850
34584599,117790851
34584616,117790852
34584617,117913488
34584624,118655893
34584625,117689089
34584638,118950388
34584639,119059005
34584650,119058999
34584651,119068436
34584658,119484684
34584659,119484685
34584666,119484687
34584667,119500514
34584678,119593684
34584679,119955981
34584033,130523824
34584038,130608758
34584039,130650019
34584044,130788760
34584045,130788756
34584050,132351782
34584051,101219019
34584056,103173872
34584057,104193778
34584062,114204632
34584063,115976436
34584068,115976479
34584069,115965805
34584072,116043398
34584073,116043399
34584074,116395736
34584075,116554879
34584078,117055870
34584079,117393520
34584082,117705697
34584083,117705695
34584086,118373611
34584087,119180180
34584094,121135280
34584095,121135340
34584096,121136384
34584097,120748351
34584160,120748348
34584161,121163464
34584166,121163454
34584167,120868635
34584174,121204039
34584175,121204022
34584184,121329175
34584185,122903419
34584188,122903383
34584189,122977643
34584194,122977636
34584195,123166830
34586281,125518950
34586286,125518987
34586287,125562415
34586292,125588437
34586293,125643967
34586304,125644641
34586305,125644626
34586318,125631017
34586319,125683673
34586320,125714704
34586321,125785064
34586332,125779573
34586333,125779575
34586344,125779576
34586345,125786760
34586352,125806487
34586353,125806488
34586358,125825890
34586359,125826086
34586368,125826087
34586369,125836462
34586380,125868946
34586381,125868943
34586388,125884279
34586389,125908724
34586396,125908725
34586397,125913666
34586404,125913657
34586405,125929161
34586412,125934402
34586413,126004092
34586424,126004099
34586425,126004100
34586434,126139141
34586435,126184018
34586452,126243592
34586453,126243589
34586456,126318998
34586457,126318999
34584484,127253765
34584485,127253769
34584492,127259657
34584493,127259666
34584500,127259662
34584501,127259658
34584502,127259673
