OptionID,DespatchMonth,PartnerID,Store_Name,DC,StoreID,SalesOrder,SalesOrdtype,CancelId,CancelDate,Units_by_size,Error_desc,Buying_Group,Business_Model_Name,OrderRowCode,OriginalErrorDate,Assigned_Team,Brand_Code,OB_Name,OB_Tab_Name
127820568,01-MAY-23,30076,AY-GERMANY,,,572EXXAX,MCO,,,L:12|M:14|S:4|XL:8|XS:2,Could not find SKU 127820572 size L on Supplier PO 500026663060 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Jersey TM,Topman,#572EXX,03-APR-23,Commercial Team,TM,Jersey,HW Jersey
127820569,01-JUL-23,30022,Namshi,,,UP4SV7NM,MCO,,,L:7|M:9|S:7|XL:3|XS:3|XXL:1,SKU not found for size: XXL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TM,Topman,#UP4SV7,03-APR-23,Commercial Team,TM,Jersey,HW Jersey
127880178,01-MAY-23,30022,Namshi,,,VX2YGNNM,MCO,,,UK8:11|UK10:9|UK12:8|UK14:5|UK16:2,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Skirts TS,Topshop,#VX2YGN,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
127893839,01-APR-23,30076,AY-GERMANY,,,6N4U83AX,MCO,,,L:6|M:15|S:17|XL:2,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#6N4U83,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127908610,01-APR-23,30022,Namshi,,,EX2XVYNM,MCO,,,L:15|M:16|S:13|XS:6,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#EX2XVY,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127908610,01-APR-23,30029,The Iconic,,,EX2XVYIC,MCO,,,L:2|M:8|S:17|XS:3,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#EX2XVY,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127908610,01-APR-23,30045,Yoox,,,EX2XVYYX,MCO,,,L:10|M:23|S:21|XS:6,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#EX2XVY,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127908610,01-APR-23,30074,Dafiti Brazil,,,EX2XVYDB,MCO,,,L:7|M:13|S:10,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#EX2XVY,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127908610,01-APR-23,30076,AY-GERMANY,,,EX2XVYAX,MCO,,,L:6|M:15|S:17|XL:2,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#EX2XVY,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127909758,01-JUN-23,30076,AY-GERMANY,,,7F06AVAX,MCO,,,L:10|M:23|S:24|XL:3,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#7F06AV,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127909759,01-JUN-23,30076,AY-GERMANY,,,N6H6H2AX,MCO,,,L:10|M:23|S:24|XL:3,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#N6H6H2,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128076630,01-APR-23,30076,AY-GERMANY,,,WO2UCDAX,MCO,,,L:16|M:18|S:6|XL:8|XS:2,Could not find SKU 128076650 size XS on Supplier PO 500025780839 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Shirts TM,Topman,#WO2UCD,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
128076634,01-APR-23,30029,The Iconic,,,RDHUN4IC,MCO,16,06-FEB-23,L:11|M:9|S:3|XL:5|2XL:2,Cancel reason code provided; but total quantity is not cleared to 0.,Shirts TM,Topman,#RDHUN4,03-APR-23,Wholesale Team,TM,Shirts Jackets Knits,Shirts
128076788,01-JUN-23,30076,AY-GERMANY,,,PX29QGAX,MCO,,,L:13|M:14|S:5|XL:6|XS:2,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Shirts TM,Topman,#PX29QG,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
128077033,01-JUN-23,30076,AY-GERMANY,,,98496EAX,MCO,,,L:13|M:14|S:5|XL:6|XS:2,Could not find SKU 128077045 size XS on Supplier PO 500025791593 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Shirts TM,Topman,#98496E,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
128079231,01-APR-23,30029,The Iconic,,,U6HPNVIC,MCO,,,L:5|M:13|S:12|XL:1|XS:4,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Casual Wear TS,Topshop,#U6HPNV,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
128079231,01-APR-23,30076,AY-GERMANY,,,U6HPNVAX,MCO,,,L:2|M:13|S:15|XL:1|XS:9,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Casual Wear TS,Topshop,#U6HPNV,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
128139192,01-APR-23,30076,AY-GERMANY,,,884PD9AX,MCO,,,UK6:19|UK8:25|UK10:22|UK12:17|UK14:9|UK4:8,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Wear TS,Topshop,#884PD9,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
128273887,01-MAR-23,30076,AY-GERMANY,,,EX26CYAX,MCO,,,L:2|M:13|S:15|XL:1|XS:9,Could not find SKU 128513801 size XL on Supplier PO 500026121513 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Casual Wear TS,Topshop,#EX26CY,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
128398665,01-JUN-23,30022,Namshi,,,072ZGQNM,MCO,,,L:5|M:12|S:6|XL:3|XS:3|2XL:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Shirts TM,Topman,#072ZGQ,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
128398665,01-JUN-23,30029,The Iconic,,,072ZGQIC,MCO,,,L:11|M:9|S:3|XL:5|2XL:2,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Shirts TM,Topman,#072ZGQ,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
128413597,01-APR-23,30022,Namshi,,,NP4Z5WNM,MCO,,,L:15|M:16|S:13|XS:6,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#NP4Z5W,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128413647,01-APR-23,30022,Namshi,,,QX26URNM,MCO,,,L:15|M:16|S:13|XS:6,More than one Supplier PO is having this Order Row Code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#QX26UR,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128429723,01-APR-23,30045,Yoox,,,NP4YNWYX,MCO,,,L:11|M:26|S:14|XS:9,SKU not found for size: L of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Day Dresses TS,Topshop,#NP4YNW,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
128429723,01-APR-23,30076,AY-GERMANY,,,NP4YNWAX,MCO,,,L:14|M:21|S:17|XL:5|XS:3,SKU not found for size: L of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Day Dresses TS,Topshop,#NP4YNW,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
128798628,01-MAR-23,30076,AY-GERMANY,,,VB4ESFAX,MCO,,,W25L32:4|W26L32:7|W28L32:18|W30L32:16|W32L32:11|W34L32:1|W36L32:2|W26L30:11|W28L30:21|W30L30:15|W32L30:4|W34L30:1|W36L30:2|W24L30:0|W24L32:0|W25L30:7,Could not find SKU 128798649 size W36L30 on Supplier PO 500026603732 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Denim TS,Topshop,#VB4ESF,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
128798653,01-MAR-23,30076,AY-GERMANY,,,XF0EDHAX,MCO,,,W25L32:9|W26L32:18|W28L32:45|W30L32:41|W32L32:29|W34L32:2|W36L32:5|W26L30:28|W28L30:47|W30L30:38|W32L30:11|W34L30:3|W36L30:5|W24L30:1|W24L32:0|W25L30:18,Could not find SKU 128798655 size W25L32 on Supplier PO 500026603746 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Denim TS,Topshop,#XF0EDH,03-APR-23,Commercial Team,TS,JEANS NEW,Denim
128798803,01-JUL-23,30029,The Iconic,,,FO29F0IC,MCO,,,L:0|M:0|S:0|XL:0|2XL:0,Cannot cancel non-existing Sales Order.,Shirts TM,Topman,#FO29F0,03-APR-23,Wholesale Team,TM,Shirts Jackets Knits,Shirts
128798806,01-JUN-23,30029,The Iconic,,,VB49JSIC,MCO,13,25-JAN-23,L:0|M:0|S:0|XL:0|2XL:0,Cannot cancel non-existing Sales Order.,Shirts TM,Topman,#VB49JS,03-APR-23,Wholesale Team,TM,Shirts Jackets Knits,Shirts
128801482,01-APR-23,30076,AY-GERMANY,,,CDH6U6AX,MCO,,,L:6|M:15|S:17|XL:2,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#CDH6U6,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128804355,01-JUN-23,30022,Namshi,,,U6HPLKNM,MCO,,,UK6:3|UK8:8|UK10:8|UK12:5|UK14:4|UK16:2,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Skirts TS,Topshop,#U6HPLK,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
128804355,01-JUN-23,30045,Yoox,,,U6HPLKYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Skirts TS,Topshop,#U6HPLK,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
128804356,01-MAY-23,30045,Yoox,,,VB4PLUYX,MCO,,,UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK4:0,Cannot cancel non-existing Sales Order.,Woven Skirts TS,Topshop,#VB4PLU,03-APR-23,Wholesale Team,TS,APPAREL 1,Woven Sep
128809821,01-OCT-23,30076,AY-GERMANY,,,36H6D5AX,MCO,,,UK6:9|UK8:20|UK10:25|UK12:22|UK14:15|UK16:9,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Skirts TS,Topshop,#36H6D5,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
128817052,01-JUL-23,30022,Namshi,,,XCHX6CNM,MCO,,,L:7|M:10|S:8|XL:4|XS:1,SKU not found for size: L of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Shorts TM,Topman,#XCHX6C,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Shorts
128819645,01-NOV-23,30076,AY-GERMANY,,,2F06P9AX,MCO,,,UK6:5|UK8:12|UK10:16|UK12:13|UK14:9|UK16:5,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Skirts TS,Topshop,#2F06P9,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
128824109,01-APR-23,30076,AY-GERMANY,,,MMLOZAAX,MCO,,,L:6|M:15|S:17|XL:2,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#MMLOZA,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128839856,01-MAY-23,30022,Namshi,,,VX2EMENM,MCO,,,L:7|M:9|S:7|XL:4|XS:3,Could not find SKU 128839884 size XS on Supplier PO 500026662581 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Jersey TM,Topman,#VX2EME,03-APR-23,Commercial Team,TM,Jersey,LW Jersey
128879472,01-OCT-23,30022,Namshi,,,PB46DQNM,MCO,,,UK6:4|UK8:9|UK10:9|UK12:6|UK14:4|UK16:3,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Skirts TS,Topshop,#PB46DQ,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
128879472,01-OCT-23,30029,The Iconic,,,PB46DQIC,MCO,,,UK6:3|UK8:8|UK10:10|UK12:7|UK14:4|UK16:2|UK18:1|UK4:0,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Skirts TS,Topshop,#PB46DQ,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
128879472,01-OCT-23,30076,AY-GERMANY,,,PB46DQAX,MCO,,,UK6:9|UK8:20|UK10:25|UK12:22|UK14:15|UK16:9,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Skirts TS,Topshop,#PB46DQ,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
128880231,01-AUG-23,30076,AY-GERMANY,,,7C35YYAX,MCO,,,L:16|M:31|S:33,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#7C35YY,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128880307,01-AUG-23,30076,AY-GERMANY,,,T7L578AX,MCO,,,L:20|M:38|S:42,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#T7L578,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128880414,01-JUN-23,30022,Namshi,,,CD35P7NM,MCO,,,L:12|M:13|S:10|XS:5,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#CD35P7,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128934333,01-JUL-23,30076,AY-GERMANY,,,N6HZ0FAX,MCO,,25-JAN-23,L:0|M:0|S:0|XL:0|XS:0,Cancel reason code / date is not provided,Shorts TM,Topman,#N6HZ0F,03-APR-23,Wholesale Team,TM,Bottoms & Tailoring,Shorts
128970601,01-APR-23,30022,Namshi,,,2FNRP9NM,MCO,,,L:9|M:9|S:8|XS:4,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#2FNRP9,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128970601,01-AUG-23,30022,Namshi,,,9895PWNM,MCO,,,L:12|M:13|S:10|XS:5,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#9895PW,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128970601,01-AUG-23,30076,AY-GERMANY,,,9895PWAX,MCO,,,L:16|M:31|S:33,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#9895PW,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
128979055,01-SEP-23,30029,The Iconic,,,LJNOM3IC,MCO,,,W30L30:5|W32L30:11|W34L30:9|W36L30:4|W38L30:1,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Trousers TM,Topman,#LJNOM3,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers
128979055,01-SEP-23,30047,Zalora,,,LJNOM3ZR,MCO,,,W28L32:1|W30L32:2|W32L32:3|W34L32:2|W36L32:2|W28L30:4|W30L30:7|W32L30:7|W34L30:2,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Trousers TM,Topman,#LJNOM3,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Casual Trousers
119058848,01-FEB-23,30022,Namshi,,,7FNORKNM,WH,,,UK6:4|UK8:7|UK10:6|UK12:5|UK14:5|UK16:3|UK18:0|UK4:0,Not enough stock for the item: 119058850 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Miss Selfridge WB,Miss Selfridge,#7FNORK,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,TAILORING
119723477,01-MAR-23,30076,AY-GERMANY,,,4F0XBSAX,WH,,,UK6:6|UK8:14|UK10:21|UK12:18|UK14:13|UK16:8,Not enough stock for the item: 119723518 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Formal Wear TS,Topshop,#4F0XBS,03-APR-23,Commercial Team,TS,APPAREL 2,Formal
120558851,01-FEB-23,30022,Namshi,,,EXLOD7NM,WH,,,UK6:6|UK8:10|UK10:10|UK12:7|UK14:5|UK16:7|UK18:0|UK4:0,Not enough stock for the item: 120558893 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Miss Selfridge WB,Miss Selfridge,#EXLOD7,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,SOFT SEPARATES
121332450,01-MAR-23,30076,AY-GERMANY,,,MN4YHDAX,MCO,,,L:16|M:18|S:6|XL:8|XS:2,Could not find SKU 121332472 size XS on Supplier PO 500026686424 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Shirts TM,Topman,#MN4YHD,03-APR-23,Commercial Team,TM,Shirts Jackets Knits,Shirts
124013955,01-MAR-23,30045,Yoox,,,SO2CQTYX,MCO,,,UK6:12|UK8:0|UK4:18|UK3:12|UK5:20|UK7:8|UK9:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Footwear TS,Topshop,#SO2CQT,03-APR-23,Commercial Team,TS,SHOES,Footwear
124201462,01-MAR-23,30022,Namshi,,,T72C68NM,MCO,,,UK6:5|UK8:0|UK4:9|UK3:5|UK5:8|UK7:3|UK9:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Footwear TS,Topshop,#T72C68,03-APR-23,Commercial Team,TS,SHOES,Footwear
124224196,01-MAR-23,30029,The Iconic,,,VB4CQ2IC,MCO,,,UK6:4|UK4:10|UK3:8|UK5:5|UK7:3,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Footwear TS,Topshop,#VB4CQ2,03-APR-23,Commercial Team,TS,SHOES,Footwear
124353412,01-MAY-23,30076,AY-GERMANY,,,VB460UAX,MCO,,,L:19|M:46|S:49|XL:6,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#VB460U,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
125693444,01-MAY-23,30076,AY-GERMANY,,,SO2604AX,MCO,,,L:13|M:31|S:32|XL:4,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#SO2604,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
125693445,01-MAY-23,30022,Namshi,,,572MLVNM,MCO,,,L:9|M:9|S:8|XS:4,SKU not found for size: M of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#572MLV,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
126219550,01-MAR-23,30045,Yoox,,,JJ0C6OYX,MCO,,,UK6:8|UK8:0|UK4:13|UK3:9|UK5:14|UK7:6|UK9:0,Could not find Supplier PO for the wholesale Order Row Code - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Footwear TS,Topshop,#JJ0C6O,03-APR-23,Commercial Team,TS,SHOES,Footwear
126363921,01-FEB-23,30076,AY-GERMANY,,,884XY5AX,MCO,,,UK6:2|UK8:7|UK10:10|UK12:9|UK14:7|UK16:5,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Tops TS,Topshop,#884XY5,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
126488653,01-JUN-23,30029,The Iconic,,,UP4Y6AIC,MCO,,,W30L30:6|W32L30:14|W34L30:12|W36L30:6|W38L30:2,Could not find SKU 126494427 size W36L30 on Supplier PO 500026842028 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Denim TM,Topman,#UP4Y6A,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Jeans
126488653,01-JUN-23,30076,AY-GERMANY,,,UP4Y6AAX,MCO,,,W28L32:2|W30L32:6|W32L32:12|W34L32:10|W36L32:6|W28L30:1|W30L30:4|W32L30:6|W32L34:8|W34L30:1|W34L34:8|W36L34:5|W38L34:1,SKU not found for size: W38L34 of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Denim TM,Topman,#UP4Y6A,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Jeans
126488654,01-JUN-23,30076,AY-GERMANY,,,VX2YJ1AX,MCO,,,W28L32:2|W30L32:6|W32L32:12|W34L32:10|W36L32:6|W28L30:1|W30L30:4|W32L30:6|W32L34:8|W34L30:1|W34L34:8|W36L34:5|W38L34:1,SKU not found for size: W38L34 of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Denim TM,Topman,#VX2YJ1,03-APR-23,Commercial Team,TM,Bottoms & Tailoring,Jeans
126493171,01-MAR-23,30022,Namshi,,,PB4M20NM,MCO,,,L:15|M:16|S:13|XS:6,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#PB4M20,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
126668584,01-MAY-23,30022,Namshi,,,SQ0M8LNM,MCO,,,L:9|M:9|S:8|XS:4,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#SQ0M8L,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
126704220,01-FEB-23,30022,Namshi,,,WO2M2DNM,MCO,,,L:10|M:12|S:9|XS:4,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#WO2M2D,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
126704221,01-MAR-23,30022,Namshi,,,DE0M2SNM,MCO,,,L:10|M:12|S:9|XS:4,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#DE0M2S,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
126991133,01-FEB-23,30022,Namshi,,,884YY5NM,MCO,,,L:10|M:10|S:18|XS:12,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Casual Wear TS,Topshop,#884YY5,03-APR-23,Commercial Team,TS,APPAREL 2,Casual
127149969,01-OCT-23,30022,Namshi,,,6N4WS3NM,MCO,,,L:2|M:10|S:6,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Miss Selfridge WB,Miss Selfridge,#6N4WS3,03-APR-23,Commercial Team,MS,Miss S Order Book Nov 21 Onwards,KNITWEAR
127185362,01-MAY-23,30022,Namshi,,,CE0M6VNM,MCO,,,UK6:4|UK8:9|UK10:9|UK12:6|UK14:4|UK16:3,Could not find approved Supplier PO for the wholesale order row code. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Woven Tops TS,Topshop,#CE0M6V,03-APR-23,Commercial Team,TS,APPAREL 1,Woven Sep
127313543,01-APR-23,30022,Namshi,,,Y72MVCNM,MCO,,,L:8|M:18|S:10|XL:0|XS:4,Could not find SKU 127313630 size L on Supplier PO 500025241385 - WP_SO_IMPORT_SQL.POPULATE_DTL_OBJECT,Day Dresses TS,Topshop,#Y72MVC,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
127313543,01-MAY-23,30022,Namshi,,,3P4MB8NM,MCO,,,UK16:1|UK18:5|UK20:7|UK22:7|UK24:6|UK26:4,SKU not found for size: UK16 of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Day Dresses TS,Topshop,#3P4MB8,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
127321156,01-MAY-23,30022,Namshi,,,PX2MBHNM,MCO,,,UK16:1|UK18:5|UK20:7|UK22:7|UK24:6|UK26:4,SKU not found for size: UK16 of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Day Dresses TS,Topshop,#PX2MBH,03-APR-23,Commercial Team,TS,APPAREL 1,Day Dress
127381148,01-APR-23,30076,AY-GERMANY,,,EX2U2YAX,MCO,,,L:13|M:31|S:32|XL:4,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#EX2U2Y,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127449064,01-MAY-23,30022,Namshi,,,Y7269ONM,MCO,,,XS-S:19|M-L:31,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#Y7269O,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127449069,01-MAY-23,30022,Namshi,,,3P46GPNM,MCO,,,XS-S:19|M-L:31,Receipt exists for the Supplier PO; cannot create new Sales Order. - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT,Jersey TS,Topshop,#3P46GP,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
127458610,01-MAY-23,30022,Namshi,,,HE060JNM,MCO,,,L:15|M:16|S:13|XS:6,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Jersey TS,Topshop,#HE060J,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey

127458610,01-MAY-23,30076,AY-GERMANY,,,HE060JAX,MCO,,,L:13|M:31|S:32|XL:4,ORA-01403: no data found
ORA-01422: exact fetch returns more than requested number of rows - WP_SO_IMPORT_SQL.POPULATE_HEAD_OBJECT - 100,Jersey TS,Topshop,#HE060J,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey

127458614,01-MAY-23,30076,AY-GERMANY,,,4CH9AWAX,MCO,,,L:13|M:31|S:32|XL:4,SKU not found for size: XL of the option - WP_SO_IMPORT_SQL.SIZE_SKU_MAP,Jersey TS,Topshop,#4CH9AW,03-APR-23,Commercial Team,TS,APPAREL 1,Jersey
